Tievebulliagh,1
Copper and silver on wooden base  ,3
"Herbert, Gwendolen, Lady",1
Epire,1
"Grosz, George",1
struggle - crutch,1
Burghead Bay,2
"Bernhardt, Sarah",1
"Accolti, Pietro",1
"Oud, J.P.P.",1
Nqutu,1
"Huxley, Aldous",2
music - bush,1
codpiece,1
Cadoux,1
"Qua, How",1
"Mey, Castle of Mey",1
"4 works on blackboard, chalk",5
"Cooper, Joseph",5
"Oldham, Nathaniel",1
"Capote, Truman",1
"Eleanor, Queen of Edward I",2
Galileo Galilei,1
"Rushton, Triangular Lodge",1
"Barrowman, Peggy",1
Sarzana,1
"music: Wonder, Stevie, 'Happier than the Morning Sun'",2
"Maillol, Aristide, 'Monument to Blanqui'",2
"Harwich, Low Lighthouse",1
Jacobite - rose,1
"Fox, Charles James",1
rebirth - wheat,3
Hollywood film stars,1
"Rodney, Donald",1
"Webb, Henry, Sir",1
"Pforzheim, Stadttheater",1
tapir,1
Castle of Rovigliano,2
Bruttig,1
"Geneva, Quai du Mont Blanc",2
"Grey, Euphemia 'Effie'",1
"Linocut, woodcut and wood relief on paper",2
"Mercer, Joe",2
"Romano, Giulio, painting, 'Holy Family'",2
"Raine, Kathleen Jessie",1
Portmeirion,1
"Rivière, Millicent",1
"Colman, Dionesse",3
Martha,1
"Steyning, St Andrew's Church",1
"Lydford, Lydford Castle",1
North Downs,2
"Enoch, Book of",1
"Cork, Mary Boyle, Countess of",1
"Miró, Joan, 'Une Étoile caresse ...'",1
lasagne,1
"Whitechapel, Whitechapel High Street, Whitechapel Gallery",4
"Forge, Sheila",1
MacGregor's Leap,2
"Soane, John, Sir",1
"Arita Ware, ceramics",1
Gelsenkirchen,1
"Wordsworth, William, 'Ode: Intimations of Mortality'",2
"Andre, Carl, installation, 'Reef'",1
lock-keeper,1
Texel,1
"Gross, Michael",2
Leatherhead,3
fritillary,1
Mud on paper,1
cremation,1
"Glass, wood, charcoal on paper, pigments, wax and foam",3
Dinedor Hill,2
Royal Military Canal,1
"Fry, Norah Ellen, Sister",1
Enamel and silkscreen on 36 steel plates,1
Lubeck - non-specific,1
"Wood, creosote and hinges",2
"Garnett, Edward",2
"Fano, Fontana della Fortuna",1
"Dieppe landing, 19 Aug 1942",1
"37 works on paper, ink and printed papers",1
Leigh-on-Sea,1
lemon,1
air steward / stewardess,1
security guard,1
Schiehallion,1
Goscar Rock,1
"flag, Central African Republic",3
Pluscarden Abbey,1
motor racing,1
"D'Arcangelo, Christopher",1
"Garrick, David",2
Polyphemus,1
"Allison, Alfred, 'The Parson and the Painter'",1
"Ancona, San Domenico",2
Bulgarian,2
"El Greco, painting, 'View of Toledo'",2
High Stile,1
"Priestley, Flora",1
Waccabuc,1
"Cape Town, Muizenberg",1
Great Wall of China,1
ruins - non-specific,1
"book, 'Photo-Eye'",5
Staithes,1
"Lead, stone and wood",1
"book, Carroll, Lewis, 'Alice's Adventures in Wonderland'",3
"Bathurst, Henry, 2nd Lord",1
Dunnose,1
"Hilton, Roger, Mrs",2
"Wooden frame, wooden chair, wooden hat stand, 4 rakes, 24 balls of paper, concrete ball, plastic ball and float",4
"Leviticus, chapter 24",1
Borodino,2
"Ashburton, Louisa, Lady",4
Kinnairds Head,1
"Shaftesbury, Anthony Ashley-Cooper, Earl of",2
River mud on emulsion,1
"dog, Pomeranian",1
"Baring, Cecil, The Hon. Mrs",1
"Charing, Bishop's Palace",1
scallop,1
"Brooke, Rupert, 'Tiare Tahiti'",1
Vlamertinge,1
Malaysian,1
"Brown, Arthur",1
"Balloon, rope, lead seals and bronze plaque on wooden base",1
"flag, Niger",4
"Bemba, Jean-Pierre",1
Grimaud,1
"film: Hitchcock, Alfred, 'North by Northwest'",1
"Bickerstaffe, Isaac, 'The Hypocrite'",1
"Bellini, Giovanni, painting, 'Madonna of the Meadow'",3
"Morandi, Giorgio",1
"Austin-Jones, Margaret",1
group/movement,1
"Fibreglass, oak, textile, sisal rope and audio system",9
"Onassis, Jaqueline Kennedy",1
"book, Talmud",1
Gien,2
"Custer, George, General",1
editor,1
Aristotle,1
Jingle Pot,1
dart board,1
Card and gouache on board,2
Forest of Dean,2
"Bismarck, Otto Eduard Leopold, Prince von",2
"Wooden box, egg shells, printed paper and metal",3
Pallanza,1
"Thornbury, Thornbury Castle",2
Attinghausen,1
"event: '45 ff', Düsseldorf, 1995",1
Giessen,1
Nibelungenlied,1
"Bamboo cane, wire, threads, socks and tape",1
"Voltaire, 'Candide'",2
"Steuart, Charles, Mrs",1
2 transparencies on light boxes,1
"Kent, Kent State University",1
"love, foresaken - willow",1
"Glass, metal, tranformers, motors and egg",5
"Paper, pine and shale on paper",2
"25 photographs, cellulose print, black and white, on paper",2
Pentecost,1
Diano Marina,1
"Grahame, Kenneth, 'The Wind in the Willows'",1
"Contractor's shed, 4 gascookers, Perspex, metal, wood, plastic, rubber, paper, food and other materials",1
Chiavenna,1
"de Gelder, Aert, painting, 'Christ before Pilate'",1
ibis,1
Marrakech,1
"Bywater, Ingram, Professor",1
"9 works on paper, photographs, black and white, printed paper, tracing paper, ink, Sellotape, gouache and graphite, moun",2
"Brodzky, Horace",1
"90 photographs, gelatine silver print with dye on paper mounted onto panel",1
Highbury and Islington Underground Station,1
"Little Bighorn, Battle, Jun 1876",1
"Tagore, Rabindranath",1
Samaden,1
Eumaeus,1
"Pernia, Antonio, Lieutenant",1
"Iowa City, Sharon Centre",1
cherry,1
truth - fighting figure,1
"fish, salmon",1
Lorsch,1
"Steel, bitumen, latex, clay and cotton string",2
"Cordoba, Great Mosque",1
Buonconvento,1
winnowing,1
pain - nettle,1
Metal and vinyl,6
21 aluminium bricks,1
Northfleet,1
Minions,1
"Bosco, Philip",1
"McCoy, Horace, 'They Shoot Horses, Don't They?'",1
"Caerau, Caerau Colliery",1
Icelandic sagas,1
"Bricks, pebbles, terracotta, wax, polyurethane foam and paint",1
"Dughet, Gaspard, painting, 'Landscape in the Roman Campagna...'",5
Carnac,1
"Cuxhaven, Grosse Hardewiek 35, Kunstverein",1
Lineblock prints and halftone prints on paper mounted onto paper,2
Paul,1
Blaenavon,1
Steel on stone base,3
Old Hollinside Manor,1
internment - 'H' block,1
"Laing, R.D., 'Knots'",1
post-modern,1
"81 photographs, black and white on paper, colour postcards and printed papers on card",1
"Hunt, John",1
"d'Este, Alessandro, sculpture, 'Bust of Raphael'",2
Stack of printed paper,1
"Canyon of Death, massacre, 16th c.",2
"USA, Florida",1
Starfish and plastic shoe on card,1
"Sigmaringen, Sigmaringen Castle",1
Liberty,1
"Flaubert, Gustave, 'The Temptation of St Anthony'",1
"Nollekens, Joseph",1
"Zoffany, Johan",1
"Paget, Violet",1
"book, Lindsay, Vachel, 'The Congo'",2
"Louis, Morris",1
Arnison Crag,1
"Hepburn, Mary",2
Najm,1
"Wood, linoleum, hardboard, plaster and silk",1
Tajo Valley,1
"Ukeles, Mierle Laderman, performance, 'Hartfor Wash: Washing, Tracks, Maintenance: Outside'",1
"Poincaré, Henri, 'Science and Hypothesis'",2
"Audio, 7 channels and 9 LED lights",3
Nairn,1
Kilravock Castle,1
"Anguish, Rebecca",3
Nepal,1
Oran,2
Hylas,1
"Botallack, Botallack Mine",1
"Video, high definition, projection, colour and sound (surround) and digital print on paper",6
"Sir Thomas More, against Church of England, 1535",1
"Howe, William, General Sir",1
"Urmiller, H",1
"Lowry, L.S.",1
Li Galli,1
nephew,1
"Cherbourg, rue de la Paix 31, Galerie Le Fil",1
"Leman, Mary",3
"Bronze, metal and wood",13
"81 cassette tapes with plastic cases and tape labels, glass shelf, metal brackets, cassette player, speakers and headpho",1
Wrotham Hill,1
Colle di Val d'Elsa,1
"event: Joseph Beuys, Stadttheater, Pforzheim, 1983",7
parallel bars,1
"Browne, Thomas, Sir, 'Urne Buriall'",1
"Lissac, Yvonne",1
"Counter Reformation, circa 1560-1648",1
"Kashi, Zarrin",1
"Pop, Iggy",1
50 digital prints on paper mounted onto fibreboard panels,1
"Mead, James",1
"book, Chaimowicz, Marc Camille, 'Café du Rêve'",1
"Bunker Hill, Battle, 17 Jun 1775",1
"Chase, James Hadley, 'No Orchids for Miss Blandish'",1
Snape,1
Calderdale,2
Bad Kreuznach,1
Woodhenge,1
"Crayon, ink and graphite on paper",7
Saint-Robert,2
"Carr, David",1
"Esther, chapter 6",1
lentils,1
"Holman Hunt, Edith",1
"Goose Creek, St James's Church",1
"Church, Katherine",1
"Abdul Hamid II, Sultan",1
Genoese,1
"Brush-wood, beeswax and steel",1
"Edmier, Beverley",1
changing room,1
"Soho, Golden Square",1
"book, Hirst, Damien, 'I Want to Spend the Rest of my Life ...'",1
"Metal tin cans, printed papers and photographs, colour, on paper on board",7
Cond,2
"Cage, John",1
"Metal lectern, Perspex and book with woodcuts on paper",1
Hebe,1
Faith - female figure in white,2
polar bear,1
"Masaccio, fresco, 'The Expulsion from Paradise'",1
Pétrusse valley,1
"Cox, Ian",1
"Bell, Clive",1
"Islington, Canonbury House",5
"Ryan, Anne",1
Dangast,1
"Yrurtia, Rogelio, sculpture",1
Saskia,1
lava,1
"Alsop, Will",1
"Book, lithograph on paper, Perspex, stainless steel and cardboard box",1
time-based media,1
"Feldman, Morton",2
"Key, Lindsay",1
Kai,1
"Scott, Jenny",2
"84 photographs, colour, digital print on paper",1
"Gabi, Chapel of the Virgin Mary",1
purple loosestrife,1
Chile,2
"Cape Finisterre, Anson's action, 3 May 1747",2
shuttlecock,1
"Siena, Piazza del Campo",1
Pindaya,1
"Agincourt, Battle, 25 Oct 1415",2
"Monken Hadley, St Mary's Church",1
"Terborch, Gerard II, painting, 'The Paternal Admonition'",1
"Thomas of Woodstock, Duke of Gloucester",1
enlightenment - yellow object,1
"Bellocq, E.J., photograph",1
"Luyken, Jan, print",2
Newry and Mourne,1
"Long, Richard, 'A Line in Ireland'",2
honeysuckle,1
Nobson Newtown,1
"Wood, fibreboard, fabric and fluorescent lights",4
"Laurie, Jean Werner",1
"Harvey, Robert",2
Varignano,1
"Brueghel, Pieter, 'The Procession of Calvary'",1
8 woodblock and metalcut prints on paper,1
"Perspex, metal, water, liquid paraffin, motor, electrical components and lamp",4
udder,2
Colonel Blimp,1
sorrow - fritillary,3
Baou de Saint-Jeannet,1
8 digital prints on card,1
Tiberius' Palace,1
Realism,1
Millennium Bridge,1
shearwater,1
Mad Hatter,1
Isel Hall,1
"600 works on paper, ink, on 10 panels",1
Halmstad,1
"Couches, Château de Couches",1
"114 photographs, black and white, on paper mounted between glass and card",1
Sinbad,1
"death: Amy Robsart, murder or suicide, 8 Sep 1560",1
marsh mallow,1
Caister,1
"Brass, foam, chrome rivets and steel washers",1
"Rimbault, Stephen",1
"'Wittenburg Bible', engraving",1
Giotto di Bondone,1
Burnt lines on board and transfer lettering on card,1
"Greifswald, St Nicholas's Church",1
Batman,1
azalea,1
"al-Sati, Jamal",1
"Browning, Elizabeth Barrett, 'A Court Lady'",4
Y Cnicht,1
"James, Robert",6
Mytiline,1
"Sakiet-Sidi-Youssef, French bombing, 1958",2
Jabbeke,1
"Italy, Tremezzina",1
Tadcaster,1
Laestrygones,1
"Mason, James",2
Wösendorf,1
Bréville,2
prudence - cameo,1
"Wood, artist's hair, rubber, metal and hemp cord",1
tallit,1
Allt-Wen,1
Moel Eilio,1
Hambleton Hills,2
"Darwin, Charles Robert",1
"Burge, Dick",2
Byland Abbey,1
"Wrotham, Wrotham Place",1
"Wendler, Jack",1
"Astiz, Alfredo Ignacio",1
peg,1
Langden Beck,1
Nant Peris,1
"Worth Matravers, Seacombe Quarry",1
"Buckley, Stephen",2
"Knight, Anna",3
albinism,1
sun - white marble,1
"Phillippa, Queen",2
Lapis-lazuli stone on marble base,1
"Kytson, Thomas, Sir",2
Ford children,1
Athamas,1
starflower,1
shark,1
"Guillevec, Eugène, 'Elégies'",1
Zennor Quoit,1
"Dick, John",1
"Cantor, Eddie",1
ataxia,1
"Timber, galvanized steel and plaster",1
Ivinghoe,1
"Barking, Barking Hall",2
chaperone,1
"John, Ida",1
Eastern culture - statue,2
charcoal,1
"Burn, Joseph, Sir",1
Gertrude,1
Lamech,1
"Boxford, St Mary's Church",1
Circassia,1
"event: symposium, 'Die Kontroverse um die Menschen Rechte', Kassel, 1977",5
"Hashisho, Ibtissam",1
Kraslava,1
"Ink, papers and enamel on paper",3
Capitalism - dollar symbol,1
"Slick, Grace",1
Oberfell,2
"Downton on the Rock, Downton Castle",1
captivity - pomegranate,1
"Mitchum, Robert",1
Rheingrafenstein,1
"book, Moxon, Joseph, 'Carolus Secundus..'",3
"Sanioura, Hayat",1
"Wood, steel, chrome, brass, lead and cable",6
"Gardiner, Edward Richard",4
Domfront,1
Grenada,1
duelling,1
"Thornhill, James, Sir",2
Taki,1
crab cracker,1
Painswick Beacon,1
"Klagenfurt, Goethepark 1, Künstlerhaus",2
"flag, Barbados",2
Tregoff,2
Hardwick Hall,1
Jochenstein,1
unity - triangle shape,1
guinea pig,2
"Bradshaw, Barrington",6
Bapaume,1
"Plaster, muslin, porcelain, book, paper, rose petal on wooden base and slide, 35 mm, projection, black and white",2
Hornton stone and elm,1
Burton on Trent,1
Burghley House,1
"Metal, wire, speakers and recorded voice",3
"Steel, felt and ash",11
'Jack the Ripper',1
Galera,1
"Boehm, Joseph Edgar, Sir, sculpture, 'William Tyndale'",2
"Le Brun, painting, 'The Death of Cato'",1
"Woodbridge, St Mary's Church",2
"Daguerre, Louis",1
Finn MacCool,1
Burlap and beans,2
China-clay on canvas,1
"Stralsund, St Mary's Church",1
"Carey, H., 'Sally in Our Alley'",1
"Candaules, Nyssia and Gyges, circa 718 BC",2
Hillingdon,1
"Chamberlain, Neville - crab",3
"Kandahar, Battle, 1880",1
Sierra Nevada,2
"Cowie, Barbara",2
Trewidden,1
"Beerbohm, Max, Sir",1
"Lugosi, Bela",1
"Arundell of Wardour, Elizabeth, Lady",1
"Hall, Eric",1
"Clapham, Clapham Junction Station",1
"Tours, Place du Grand Marché",3
"Resin, fabric, printed papers, string, tape, plaster, wood, glass and plastic     ",4
Linoleum,1
fraud,1
"Beardsworth, John",1
whistling,2
"el Rawas, Muwafaq",1
"Osaka, Osaka-jo Hall",1
Lihons,1
Haddiscoe,1
"de la Mare, Walter, 'Love'",2
first aid kit,1
"Euripedes, 'Elektra'",1
Tenterden,1
Gandria,1
"'Diana', sculpture",1
"Roubiliac, Louis-François, sculpture, 'Alexander Pope'",1
"Newbolt, Henry, Sir",1
Breccia marble,1
sticking plaster,1
Costa Brava,1
Pontlyfni,1
"Hall, Justin Clarke",1
"Cary-Elwes, Kathleen",1
"St Helier, Peirson Place, King George II monument",1
"Burkhardt, Rudolph, photograph, 'Andy Warhol'",1
Pandarus,1
"event: lecture, Joseph Beuys and Caroline Tisdall, Ulster Museum, Belfast, 1974",9
"Bromsgrove, Avoncroft Museum",1
Aran Fawddwy,1
female - women's clothing,2
Terry,1
alder,1
"book, Wibberley, Leonard, 'Meeting with a Great Beast'",6
"Hull, Thomas, 'Henry the Second, or the Fall of Rosamond'",1
London Symphony Orchestra,1
"48 photographs, black and white, on paper between Perspex and aluminium board",1
"Cairo, the Citadel, Mohammed Ali Mosque",2
"Murakami, Tomoharu",2
"Gray, John",3
West Lynn,1
Falkenstein,1
Melincourt Waterfall,1
Böblinger,1
Greek marble,1
Hill of Evil Counsel,1
"Kahler, Dean",1
"Van Gogh, Vincent, painting, 'The Bedroom' 1888",4
deadnettle,1
Dandenong Ranges,1
Sauteurs,1
"Clock, photograph, colour, on paper and printed papers",1
Ribchester,1
"Alba, Escoutay",1
"Liège, Episcopal Palace",1
"Chilver, Elizabeth",1
Sarteano,1
Studland,1
Finsbury Square,1
"Shenstone, William, 'The School Mistress'",2
"death: Lord Russell, execution, 21 Jul 1683",4
Llangloffan,1
"Wheeler, Robin",1
"Ink, oil paint and stamp on lithograph on paper",1
sea urchin,1
rugby,1
"Ingres, Jean-Auguste-Dominique",5
"'Man of Sorrows', sculpture",1
Envermeu,1
"Marx, Siegfried, ‘Astro-photography Stages of Photographic Development'",1
"Chicago, East Ohio Street 210, LoGiudice Gallery",4
"Pontormo, fresco, 'Visitation'",1
play pen,1
"Baldwin, Mary, Miss",2
Hephaestus - steel,1
Rottingdean,1
"Lely, Peter, Sir, painting, 'Countess of Northumberland'",1
Red Pike,1
"Waterfield, Lina",2
"Hardwood, plywood, steel and string",2
Great Fulford,1
Vaduz,1
Cecil Court,1
"Chipboard, cardboard, leather, fluff and plywood",2
Childwick Green,1
Catterline,1
"Schutz, Penelope",3
Britannia Walk,1
Colette,1
"Humphreys, Nöel",2
"flag, Royal Standard",1
"Hompertz, Tom",1
"Erdrich-Hartmann, Hanna",1
Bagnoli,1
Covehurst Bay,1
Saqqa family,1
"Creighton, Right Rev Dr",1
Servoz,1
"Le Cannet, Villa Hirondelle",1
"Beaune, Chateau of the Clos du Vougeot",1
Arachne,1
Clapham Common - non-specific,2
Enoch,1
"Connard, Jane",3
"Talbot, Charlotte Hill, Countess",1
"Barnes Common, Barnes Pond",2
Fall of Man,1
bauxite,1
"Leeds, Roundhay Park",1
"Hampton, Temple of Shakespeare",2
"Board, paper, fabric, aluminium and Perspex",2
"Sydney, Sydney Cove",1
hamburger,1
Hartland Point,2
Raynes,1
Mayburgh,2
St Martin-in-the-Fields,2
"Craig-Martin, Jan",2
Mauritius,1
Isobel,1
"Brest, Church of St Louis",1
Wehlturm,1
Kirkcudbright,1
Sedimentary stone,1
Ashdown Forest,2
"Padovan, Anna",1
"Neumann, I.B.",2
"fire, gas",1
"Harrison, Helen",4
battle - swords,1
Metal cot and wire,2
St Ambrose,1
"anonymous, 'Sir Patrick Spens'",4
Soot and candlegrease on paper,1
Monte Pennino,2
"Acrylic paint and enamel on 6 Perspex panels and 4 fibreboard panels, cardboard boxes, plastic thread, video, 5 monitors",332
"Clay, wood, steel and Perspex",1
"Leeds, Leeds Grand Theatre",1
thought - pansy,1
Shap Fell,1
"Film, 8 mm, show as video, black and white",1
salmon,2
"Albani, Francesco, 'Diana's Nymphs disowning Cupid'",1
Amersham,1
"Greenwood, Nigel",2
"Fabric, safety pins and badges with printed papers on card",4
hate - figure,1
"ballet: Sauguet, Henri, 'La Chatte'",6
"West, Benjamin, painting, 'The Death of General Wolfe'",3
Uganda,2
"Godwin, William",2
Lycurgus of Sparta,1
Convent of St Antonio,2
paganism - classical ruins,1
"Delawarr, William West, 1st Lord",1
"Leighton, Robert, 5th Bt",4
"Banckes, John",1
Ballantrae,1
pity - Enitharmon,2
whirlpool,1
"Lippi, Filippo, painting, 'Coronation of the Virgin'",1
Chloe,1
"Madrid, Nuñez de Balboa 65, Galeria Fernando Vijande",4
Beachborough Park,1
"Film, Super 8 mm, 8 mm, 35 mm, shown as video, projection, black and white and colour and sound (mono)",9
"fish, whiting",1
"Penn, William",1
Powder-coated steel and PVC,1
Meshach,1
lung,1
"Weld, Tuesday",1
"ship, lightship, 'Nore'",1
"Banff, Duff House",1
Dallam Tower,1
"Zouboff, Count",1
"Helleu, Ellen",1
Experimental Workshop,1
Bisone,1
Mountstuart,1
constriction - felt,1
"Allerton, Robert",1
"King, Philip Gidley, Lieutenant",2
"Dryden, John, 'The Flower and the Leaf'",3
Dovestone Crag,2
"Frederick V, Elector Palatine",2
"Parker, Lady",5
"151 text panels, typewritten ink on paper, 53 photographs, black and white and colour, digital prints on paper, framed,",1
Arab Legion,1
"book, Barlow, Francis, 'Birds and Beasts'",5
radio: 'The Nation's Nightmare',1
Sand and muslin,1
Indonesian,3
"Worlidge, Thomas",1
"Hawkins, John, Admiral Sir",2
"Schmela, Alfred",1
Wenlock Priory,1
River Great Stour,1
Iris print on paper,1
Swiss nationals,1
"Tangye, Nigel",1
"event: Hannover Maifest, 1973",1
"Coldharbour, Ivy Cottage",1
"Wooden table, 15 steel kitchen ustensils, electric wire, 3 light bulbs, software and audio",3
Lac de Morat,1
Shiplake,1
Kleine Gans,1
"Guthrie, Helen",2
snipe,1
"Woolner, Thomas",3
Thuringian Forest,1
"Archer, William",1
Alijo,1
"Hobbes, Thomas, 'Leviathan'",1
"Dupont, Jeanne",3
"Wooden metronome and photograph, black and white, on paper",3
"Callimachus, 'Hymn to Apollo'",1
Cotehele House,1
vine leaf,1
Marcus Aurelius,1
"30 light emitting diodes units, 3 transformers and aluminum panel",1
"event: film screening, 'Konzert Coyote III', Konzerkasse Heinersdorff, Berlin, 1996",3
"von Bothmar, Hans Caspar, Count",1
Itchen,1
"Uglow, Euan",1
"Wool, cotton, dye and paper",1
Golfe-Juan,1
"Wooden chair, vinyl seat, tights, kapok, metal wire, stockings and metal clamp",3
Mistley,2
"Fontana, Lucio",1
"Keable, William",1
Perpignan,1
"Wedig, Gottfried von, painting, 'Meal by Candlelight'",1
"Elm, slate and metal",1
Grottaferrata,1
"Spa, St Rémacle's Church",1
Irish marble on oak base,1
"Avenches, Le Cicognier",1
"Bergson, Henri, 'Matière et mémoire'",1
"Baccelli, Giovanna",1
"Park, Bertram, photograph, 'Gwen Ffrangcon-Davies'",1
"Foligno, San Giacomo",2
"Paul, Bruno",1
"11 works on panel, photographs, gelatin silver print on paper, graphite and ink",2
missionary,1
"book, Long, Richard, 'Umpqua'",4
orgy,1
Jim,1
"Lallemand, General",1
Beaumont family,2
"Johnstone, Alexander P.",4
"Pettie, John",1
"Rubber inner tubes, steel, hosepipes and ribbon",1
Senhals,1
Mongolian,1
"Presley, Elvis",1
"Bedford, Ann Carr, Countess of",1
Easter - rainbow,1
"Ingram, Catherine Milcah",2
Dunskey Castle,1
fortitude - lion,2
microfilm,1
Calacatta marble,1
Lloyd,1
"Glass, fabric, table, trash bag, paper, plastic and steel     ",5
"Clutton-Brock, Arthur",1
Rhodos,1
Venus,1
"Venetian School, painting, 'Ecce Homo'",1
"Macklin, Charles",2
"Surienne, Francis, Sir",1
St Thomas More,5
Tan-y-Bwlch,1
Ile d'Ouessant,1
marine,1
"Grant, Jane Maria",3
3 wall-mounted LCD monitors and software,1
Marbach,1
"Hughes, Patrick",3
"Day, Anne",1
Ulster cycle,1
tyranny - erupting volcano,2
Acacia,1
"Schachleiter, Albanus",1
"Mayr, J.S., 'Medea in Corinto'",1
"Genet, Jean",1
"Galván, Manuel Hernandez",1
"Copernicus, Nicolaus",1
"Pimlico, Bessborough Street",2
Blackford Hill,2
"Carlyle, Thomas, 'Cromwell's Letters and Speeches'",2
Conca dei Marini,1
Wimbledon Park,2
"Mann, Cathleen",1
"2 Peter, chapter 3",1
Little Witcombe,1
Castellonorato,2
"Horniman, Annie",1
"Brescia, Via Fratelli Bandiera 18, Piero Cavellini gallery",1
"Imola, Torre dell’orologio",1
"book, Markstein, Aaron, 'Pistols for Two'",5
"Hutchison, William Oliphant, Sir",1
"Hardy, Oliver",1
Sini¿a,2
Bishop Burton,1
"Strigel, Bernhard",1
"Atrani, Church of Santa Maria Maddalena",1
"death: James Dean, car crash, 30 Sep 1955",3
Pünderich,1
Wildenstein Castle,1
"Woollet, William",1
flipper,1
"book, 'The Jewish Question'",8
"Card, paper and watercolour on board",1
family emblem - knot,1
Hatherleigh,1
"Studd, Mrs",1
tureen,1
Gunpowder on paper,1
Wax,1
"Earles, Bobby",1
"Carracci, Ludovico, painting, 'Susannah and the Elders'",5
"Broughty Ferry, Broughty Castle",2
Clink Wharf,1
"Liège, St Paul's Cathedral",2
Repelen,1
"Mahoney, Charles",1
Brass and string on wooden base,5
"sport: London Olympic Games, 2012",2
"Flintham, Flintham Hall",1
"Mallarmé, Stéphane",2
"Toorop, Jan",1
New Guinea,1
"Yom Kippur War, 1973",1
"Buildwas, Buildwas Abbey",1
"Hove, Brunswick Terrace",1
"Ray, Charles",1
Rhyl,1
Gallabat,1
"Murray, Tony",2
"Plunkett-Green, Alexander",1
"Fawcett, Millicent, Dame",1
Tréboul,3
Hunter sisters,1
Ashtead,1
Portia,2
"Pisa, Via di Banchi",1
"'Kouros', sculpture",1
Cythera,1
handlebars,1
gratitude,1
Pewter,1
cycle racing,2
Aschach,1
"3 sheets of printed paper, card cover and staple bound",4
Canmore,1
"Nîmes, Temple of Diana",1
typist,1
"Ilkley, Westwood Cottage",1
Moorgate,1
Haytor Quarry,1
Ash and steel,2
"Louisiana, Louisiana Museum",1
Carantac Peninsula,1
"Henderson, Nigel",1
"Stone, brick, cement and wire",1
"Aberdare, Bwllfa Colliery",1
catfish,1
"Royal Tunbridge Wells, The Pantiles",2
Ayr,1
"flag, Cuba",4
Spiderman,1
Fraga,1
Limpley Stoke,1
Art & Language,1
Elbe valley,1
"book, Hartshorne, Albert, 'Hanging in Chains'",3
"Engelhartszell, Engelszell Abbey",2
shot put,1
Purley,1
"Forse, Forse Castle",1
"Hooker, Jeremy, 'Avington: the Avenue at Dawn'",1
"Ginner, Charles, painting, 'The Wet Street, Dieppe' 1911",2
manga,1
"Wearing, Gillian",1
"Wood, aluminium, glass, 6 lithographs on paper mounted onto board and screenprint on paper",4
"Murphy, Arthur, 'The Orphan of China'",2
"Rosselli, Matteo, fresco",1
Schinznach,1
"Ink, gouache, metallic paint, chalk and wax crayon on paper",5
"Sharwood-Smith, Dorothy",1
Termignon,1
trophy,1
"Wombwell, John",1
past and present - music,1
"Cowlam, St Mary's Church",1
"Miami, Miami-Dade Community College",1
"Knights, Winifred",3
Liphook,1
"Dogger Bank, Battle, 6 Jul 1652",1
"book, Webb, S.J. and B., 'The Prevention of Destitution'",2
"Kilpeck, St Mary and St David's Church",1
"Buckden, St Mary's Church",2
Levittown,1
"21 sheets of printed paper, card cover and detachable plastic grip",3
"O'Neill, Neil, Sir",1
"flag, Trinidad and Tobago",1
Enniskerry,1
"Mirror, plastic and metal",2
Kilmartin,1
"Poulton, Diana",1
"Bernard, Emile",1
Szeliwy,1
Wassen,1
Appledore,1
Bonar Bridge,1
"River Bran, Falls of Bran",1
"Raye, Martha",1
"Upton Pyne, Pynes",1
butter churn,1
"Healey, Denis Healey, Lord",2
Mountains of Moab,3
Wax and wood,3
"Karloff, Boris",1
Corte,1
"Frazer, James George, Sir",1
"Jeffrey, Francis",2
ink stone,1
"Klotten, St Maximin's Church",1
"Waddesdon, Waddesdon Manor",1
youth - pipe,2
Benton End,1
"Milan, San Ambrogio",1
Montivilliers,1
Dove Aqueduct,1
car washing,1
Apelles,1
Limetz,1
Hingham,1
Finstermünz,2
Smith Square,1
"Barbican, Barbican Art Gallery",2
"Palermo, Blinky (Peter Heisterkamp)",1
"Adams, Marie",3
"Fibreboard, plywood, acrylic paint, crayon, graphite and steel screws",4
"Falaise, Chateau",1
"Heron, Katharine",2
"Douarnenez, Place Sainte-Croix",1
Inch Kenneth,1
Rombald's Moor,1
Aubeterre,1
Chartres,1
Greco-Roman world - column,1
Otricoli,1
"Lynes, Alan",1
"Sudan War, 1881",1
James Bond,1
"Clarkson, Thomas, '... Abolition of the African Slave-Trade'",1
"Llanishen, Parc Cefn On",1
9 postcards on paper,2
Transfiguration,1
"Ormond, Violet",2
Rudbaxton,1
"Kyoto, Shisen-do",1
Aston-le-Walls,1
Flies and resin on canvas on fibreboard,1
Gretchen,1
"Iron, steel and bronze",1
Mosel Lorelei,1
Hoorn,1
"Moore, John, Archbishop of Canterbry, family",1
"Marker pen, photographs and printed papers on fibreboard  ",2
turtle,1
insect electrocutor,1
"Chafy, John, Rev.",1
"group: Andy Warhol's Factory, New York, 1960s",1
malting,2
revolt - Orc,1
Ghanaian,2
"USA, Texas",1
Bala,1
"Burgess, Thomas",2
Brocken,1
"Darnley, Countess of",2
"Rideal, Liz",1
"Eindhoven, Stedelijk van Abbemuseum",1
"West, Kitty",1
"Burn, Dorothy",1
"Mailer, Norman, 'The Deer Park'",1
Keiss Castle,1
Video,1
Leipzig - non-specific,1
sacrament,1
"Ader, Bas Jan",1
flag,1
